Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778620972,100,,Aggregated,43.900000,8.200000,53,78,98,110,140,180,210,240,810,1000,1000,4044,653,53,71.57979910003996,6.004804978147149,1029.534340952523,14164.41518298714
1778620973,100,,Aggregated,42.600000,8.100000,53,78,97,110,140,180,210,240,810,1000,1000,4090,662,53,71.56602477325778,6.004804978147149,1029.534340952523,14199.835696821516
1778620974,100,,Aggregated,42.000000,7.800000,53,78,97,110,140,180,210,240,810,1000,1000,4125,668,53,71.49100872095336,6.004804978147149,1029.534340952523,14228.827878787879
1778620975,100,,Aggregated,43.400000,7.400000,53,78,97,110,140,170,210,240,810,1000,1000,4175,678,53,71.41261732997651,6.004804978147149,1029.534340952523,14253.969580838324
1778620976,100,,Aggregated,42.500000,7.900000,53,78,97,110,140,170,210,240,810,1000,1000,4213,683,53,71.28229826589732,6.004804978147149,1029.534340952523,14275.566104913363
1778620977,100,,Aggregated,42.500000,7.800000,53,78,97,110,140,170,210,240,810,1000,1000,4257,689,53,71.39294380873957,6.004804978147149,1029.534340952523,14332.570824524313
1778620978,100,,Aggregated,42.300000,8.000000,53,78,97,110,140,170,210,240,810,1000,1000,4305,700,53,71.23052435664786,6.004804978147149,1029.534340952523,14349.385133565622
1778620979,100,,Aggregated,42.700000,7.900000,53,78,97,110,140,170,210,240,810,1000,1000,4343,706,53,71.21172475486165,6.004804978147149,1029.534340952523,14403.312226571494
1778620980,100,,Aggregated,43.600000,8.200000,52,78,97,110,140,170,210,240,810,1000,1000,4381,713,52,71.03658352258512,6.004804978147149,1029.534340952523,14428.356311344442
1778620981,100,,Aggregated,43.600000,7.700000,52,78,97,110,140,170,210,240,810,1000,1000,4427,720,52,70.90696583619594,6.004804978147149,1029.534340952523,14446.82019426248
1778620982,100,,Aggregated,42.400000,7.600000,52,78,97,110,140,170,210,240,810,1000,1000,4478,726,52,71.31593883820706,6.004804978147149,1029.534340952523,14500.269763287182
1778620983,100,,Aggregated,42.500000,7.400000,52,78,97,110,140,170,210,240,810,1000,1000,4509,731,52,71.2168970446896,6.004804978147149,1029.534340952523,14525.129296961632
1778620984,100,,Aggregated,43.200000,7.200000,52,78,97,110,140,170,210,240,810,1000,1000,4556,736,52,71.2901756148861,6.004804978147149,1029.534340952523,14583.307506584724
1778620985,100,,Aggregated,42.300000,6.900000,53,78,98,110,140,170,210,240,810,1000,1000,4603,750,53,71.44369824845408,6.004804978147149,1029.534340952523,14600.089724092983
1778620986,100,,Aggregated,42.800000,6.600000,52,78,98,110,140,170,210,240,810,1000,1000,4639,760,52,71.3157051575998,6.004804978147149,1029.534340952523,14617.455270532442
1778620987,100,,Aggregated,43.000000,7.200000,53,78,98,110,140,170,210,240,810,1000,1000,4693,769,53,71.3496481665219,6.004804978147149,1029.534340952523,14663.708502024292
1778620988,100,,Aggregated,42.000000,7.500000,52,78,97,110,140,170,210,240,810,1000,1000,4735,778,52,71.17814610231817,6.004804978147149,1029.534340952523,14676.981203801479
1778620989,100,,Aggregated,43.200000,7.500000,52,78,97,110,140,170,210,240,810,1000,1000,4763,783,52,71.12417939816996,6.004804978147149,1029.534340952523,14701.673944992652
1778620990,100,,Aggregated,43.000000,7.500000,52,78,97,110,140,170,210,240,810,1000,1000,4805,787,52,71.00545643253638,6.004804978147149,1029.534340952523,14737.859521331946
1778620991,100,,Aggregated,42.100000,7.800000,53,78,97,110,140,170,210,240,810,1000,1000,4858,795,53,71.13405763536915,6.004804978147149,1029.534340952523,14794.45924248662
1778620992,100,,Aggregated,42.100000,7.800000,53,78,97,110,140,170,210,240,810,1000,1000,4883,800,53,70.99521095917306,6.004804978147149,1029.534340952523,14809.851320909276
1778620993,100,,Aggregated,42.600000,7.300000,53,78,97,110,140,170,210,240,810,1000,1000,4931,808,53,71.0573069611687,6.004804978147149,1029.534340952523,14850.099979720138
1778620994,100,,Aggregated,41.700000,7.500000,53,78,97,110,140,170,210,240,810,1000,1000,4970,815,53,70.994718365865,6.004804978147149,1029.534340952523,14881.207847082494
1778620995,100,,Aggregated,42.800000,7.900000,52,77,97,110,140,170,210,240,790,1000,1000,5016,824,52,70.84437817008998,6.004804978147149,1029.534340952523,14911.055023923445
1778620996,100,,Aggregated,41.200000,7.800000,52,77,97,110,140,170,210,240,790,1000,1000,5054,832,52,70.7490525955554,6.004804978147149,1029.534340952523,14931.873961218836
